-0.514109	0.511408	0.480749	0.445733	0.4919	-0.469146	0.444429	-0.397075	-0.492716	-0.429458	-0.419606	-0.37833	0.47505	-0.40665	-0.497961	0.494107	-0.420491	-0.503327	0.509446	-0.420255	0.537851	-0.40921	0.487757	-0.390213	-0.503923	0.25888	-0.430664	0.453601	0.438611	-0.378351	0.400422	-0.521112
-0.426263	0.5575	0.502196	0.459851	0.42221	-0.462646	0.451612	-0.421074	-0.401751	-0.401004	-0.538174	-0.427665	0.468331	-0.495488	-0.411246	0.468948	-0.532615	-0.400386	0.486125	-0.444781	0.433669	-0.401342	0.495921	-0.347835	-0.452061	0.359111	-0.43643	0.469292	0.482448	-0.416378	0.537913	-0.521515
-0.417289	0.42163	0.429537	0.413047	0.461844	-0.510523	0.386693	-0.433725	-0.461657	-0.414908	-0.43657	-0.40704	0.429684	-0.458285	-0.408129	0.521631	-0.41533	-0.443279	0.51358	-0.412504	0.470395	-0.493464	0.423151	-0.530908	-0.439833	0.444166	-0.447978	0.43481	0.502177	-0.4717	0.417102	-0.520229
-0.466714	0.396647	0.419497	0.474369	0.493482	-0.516909	0.529481	-0.476895	-0.499079	-0.40914	-0.516574	-0.440425	0.372865	-0.520603	-0.42067	0.457338	-0.510512	-0.469851	0.502157	-0.52012	0.500386	-0.421193	0.466778	-0.462346	-0.429064	0.476079	-0.512963	0.422297	0.483671	-0.420604	0.421184	-0.380923
-0.525301	0.486892	0.431832	0.549212	0.495861	-0.446024	0.501413	-0.487351	-0.363159	-0.42121	-0.501528	-0.393521	0.559854	-0.434906	-0.43838	0.38392	-0.431979	-0.478353	0.538212	-0.507292	0.46578	-0.533098	0.413803	-0.435543	-0.36543	0.494174	-0.497508	0.476929	0.509253	-0.527607	0.365261	-0.436736
-0.484855	0.558893	0.50128	0.435257	0.433297	-0.415307	0.560536	-0.464284	-0.473733	-0.488396	-0.48117	-0.538142	0.499217	-0.471622	-0.421597	0.366246	-0.432197	-0.493269	0.54355	-0.469529	0.276194	-0.418544	0.494468	-0.397933	-0.498286	0.407014	-0.422584	0.510351	0.422039	-0.539397	0.508422	-0.489588
-0.475443	0.428096	0.445394	0.503697	0.503596	-0.414356	0.449885	-0.347136	-0.504424	-0.419621	-0.505931	-0.395833	0.509663	-0.418971	-0.423134	0.38638	-0.368129	-0.476554	0.407395	-0.461715	0.487403	-0.407733	0.417736	-0.418151	-0.481773	0.472338	-0.426623	0.419149	0.460797	-0.476184	0.389434	-0.479724
-0.466517	0.385093	0.470411	0.523458	0.50728	-0.468056	0.37521	-0.488189	-0.511758	-0.475354	-0.439937	-0.429876	0.358746	-0.452934	-0.51723	0.569434	-0.40507	-0.389335	0.475609	-0.491232	0.359755	-0.403624	0.435739	-0.424301	-0.413224	0.445054	-0.41232	0.502858	0.495638	-0.396749	0.424989	-0.402949
-0.406481	0.484198	0.421807	0.439121	0.375869	-0.468017	0.381862	-0.433414	-0.356895	-0.486554	-0.408643	-0.430493	0.311881	-0.495271	-0.469243	0.316307	-0.53085	-0.393115	0.549857	-0.411889	0.25186	-0.414179	0.385661	-0.495241	-0.428453	0.591789	-0.450781	0.516795	0.519206	-0.446528	0.351463	-0.545569
-0.478538	0.416216	0.487594	0.501469	0.374491	-0.451599	0.368492	-0.523446	-0.472665	-0.490382	-0.397011	-0.489318	0.349505	-0.393114	-0.427731	0.489663	-0.475713	-0.407294	0.427442	-0.477471	0.564956	-0.438298	0.359488	-0.313569	-0.532345	0.496514	-0.379848	0.464408	0.326401	-0.461977	0.47139	-0.45047
-0.455664	0.416513	0.512393	0.534166	0.45359	-0.375076	0.512817	-0.408292	-0.401148	-0.519586	-0.46704	-0.399817	0.541488	-0.420679	-0.513722	0.443575	-0.371758	-0.358315	0.543769	-0.397536	0.489468	-0.440954	0.511542	-0.448359	-0.398662	0.475372	-0.487669	0.487996	0.497525	-0.546174	0.524464	-0.451504
-0.422443	0.490563	0.408918	0.494985	0.506074	-0.421703	0.499035	-0.512827	-0.523122	-0.52518	-0.442561	-0.45882	0.440902	-0.413082	-0.419359	0.417097	-0.506864	-0.45937	0.562799	-0.43755	0.505897	-0.427405	0.464232	-0.473717	-0.544006	0.442455	-0.471501	0.41458	0.500347	-0.318626	0.400647	-0.387408
-0.496242	0.511979	0.483256	0.515609	0.451832	-0.424697	0.360953	-0.418903	-0.385297	-0.391439	-0.472008	-0.424893	0.484142	-0.465875	-0.444596	0.427391	-0.536832	-0.400186	0.526416	-0.541273	0.537252	-0.505013	0.448026	-0.544383	-0.455374	0.430651	-0.416074	0.441741	0.52908	-0.356239	0.426433	-0.437797
-0.42314	0.468297	0.499893	0.432189	0.466429	-0.447896	0.416191	-0.472434	-0.420987	-0.4311	-0.452867	-0.487574	0.51452	-0.512288	-0.510986	0.477097	-0.516317	-0.471693	0.44891	-0.439035	0.46248	-0.431008	0.526129	-0.477027	-0.490236	0.406428	-0.410385	0.446869	0.459067	-0.385438	0.4768	-0.465135
-0.482988	0.515501	0.443889	0.512498	0.480067	-0.450734	0.50721	-0.39913	-0.486904	-0.474171	-0.513488	-0.493248	0.337623	-0.471443	-0.426237	0.439242	-0.392061	-0.37534	0.46732	-0.518357	0.299647	-0.479557	0.518495	-0.458522	-0.438663	0.325498	-0.500635	0.434721	0.494985	-0.302977	0.448306	-0.486455
-0.460607	0.435182	0.521385	0.527913	0.502756	-0.412985	0.364127	-0.417461	-0.528394	-0.491889	-0.511207	-0.502132	0.497984	-0.455386	-0.437753	0.334018	-0.501339	-0.524112	0.423684	-0.494927	0.452424	-0.482366	0.451619	-0.428166	-0.432103	0.374724	-0.470226	0.504048	0.441268	-0.471492	0.402	-0.429505
-0.514743	0.468837	0.513657	0.462234	0.507735	-0.405452	0.520928	-0.413115	-0.407603	-0.455767	-0.436825	-0.40261	0.309578	-0.47585	-0.440499	0.412347	-0.509652	-0.45152	0.431773	-0.490498	0.318976	-0.441367	0.49854	-0.367856	-0.401251	0.396123	-0.492958	0.459374	0.442941	-0.481683	0.448293	-0.50371
-0.458454	0.427981	0.528222	0.408774	0.495943	-0.526477	0.441093	-0.466522	-0.466781	-0.408077	-0.534685	-0.538354	0.496304	-0.473735	-0.420377	0.350764	-0.401581	-0.377021	0.525253	-0.418625	0.501881	-0.514591	0.493989	-0.506367	-0.460663	0.382255	-0.429321	0.447926	0.489828	-0.481728	0.512295	-0.480007
-0.350294	0.42341	0.480192	0.436536	0.406463	-0.519278	0.445449	-0.394244	-0.381414	-0.408947	-0.420084	-0.376683	0.483172	-0.354226	-0.414113	0.585136	-0.458888	-0.4682	0.377826	-0.420638	0.571918	-0.374011	0.398827	-0.444324	-0.420081	0.475608	-0.430233	0.393959	0.37334	-0.309707	0.349096	-0.323715
-0.442151	0.516915	0.512961	0.457636	0.41261	-0.388384	0.594228	-0.519197	-0.518312	-0.459246	-0.508914	-0.410643	0.516912	-0.457146	-0.351262	0.348255	-0.411747	-0.412756	0.410042	-0.451414	0.296933	-0.461703	0.494828	-0.441563	-0.487824	0.558463	-0.437289	0.465927	0.492488	-0.525172	0.515912	-0.517851
-0.526327	0.493632	0.438131	0.426924	0.503005	-0.491696	0.551639	-0.442295	-0.429759	-0.534543	-0.53525	-0.402359	0.432539	-0.4473	-0.48755	0.406447	-0.438903	-0.461533	0.534507	-0.429975	0.288687	-0.481478	0.500247	-0.41892	-0.465876	0.501285	-0.484551	0.445703	0.46553	-0.506865	0.405607	-0.504007
-0.486323	0.439639	0.417104	0.513906	0.497572	-0.397996	0.52263	-0.524877	-0.3981	-0.470718	-0.48408	-0.382972	0.414368	-0.385386	-0.507802	0.45105	-0.488217	-0.422691	0.475055	-0.444374	0.498081	-0.453395	0.439205	-0.506196	-0.532537	0.467932	-0.420095	0.47076	0.4798	-0.440414	0.441079	-0.382069
-0.489442	0.522501	0.440833	0.547112	0.448069	-0.407335	0.502756	-0.420896	-0.386513	-0.474701	-0.488432	-0.457087	0.548191	-0.514245	-0.433425	0.429313	-0.422058	-0.522061	0.358318	-0.417179	0.457862	-0.453656	0.44944	-0.433989	-0.371332	0.460822	-0.5271	0.518562	0.489936	-0.389956	0.376636	-0.54198
-0.484751	0.448582	0.454307	0.479368	0.524214	-0.395862	0.503986	-0.453008	-0.442307	-0.407776	-0.429307	-0.506309	0.535213	-0.43645	-0.354375	0.527359	-0.413634	-0.469802	0.509011	-0.40375	0.333702	-0.489201	0.514414	-0.497497	-0.420896	0.279703	-0.433959	0.52032	0.41823	-0.454485	0.526792	-0.486852
-0.559591	0.512983	0.514709	0.41767	0.475788	-0.53275	0.498918	-0.483737	-0.518624	-0.45501	-0.482002	-0.489815	0.480665	-0.453331	-0.451219	0.297243	-0.5103	-0.502041	0.444343	-0.476746	0.283419	-0.444724	0.549377	-0.501511	-0.474047	0.446803	-0.442363	0.439916	0.444204	-0.580386	0.532837	-0.430544
-0.41523	0.506176	0.420428	0.385737	0.410983	-0.541107	0.481031	-0.385407	-0.432846	-0.462685	-0.533698	-0.446543	0.5207	-0.394452	-0.435503	0.418737	-0.516752	-0.441606	0.488231	-0.463815	0.28613	-0.542325	0.457655	-0.443798	-0.417996	0.577655	-0.501332	0.464896	0.417054	-0.418401	0.500475	-0.514943
-0.538021	0.527998	0.510725	0.460734	0.444879	-0.400541	0.458773	-0.454589	-0.42028	-0.538933	-0.477494	-0.465689	0.449662	-0.406422	-0.430689	0.362243	-0.421003	-0.395645	0.536867	-0.528306	0.471074	-0.480634	0.438809	-0.503796	-0.475572	0.410444	-0.499479	0.430507	0.475114	-0.376232	0.503471	-0.439707
-0.485341	0.484315	0.482421	0.541262	0.469253	-0.463312	0.449455	-0.431087	-0.470679	-0.465012	-0.439156	-0.456826	0.457132	-0.486079	-0.465112	0.370951	-0.491433	-0.52183	0.366241	-0.487034	0.415675	-0.50256	0.480994	-0.481454	-0.513726	0.529313	-0.433172	0.462279	0.408031	-0.362938	0.470146	-0.40582
-0.420752	0.433441	0.462177	0.415935	0.489317	-0.455249	0.541048	-0.425321	-0.51	-0.479474	-0.425315	-0.536927	0.469643	-0.500073	-0.487127	0.493277	-0.355489	-0.437409	0.436309	-0.487662	0.497436	-0.477713	0.462464	-0.50601	-0.467049	0.394057	-0.488635	0.403381	0.494667	-0.551501	0.418696	-0.429235
-0.456497	0.489682	0.459839	0.382261	0.485722	-0.525975	0.449976	-0.393973	-0.421951	-0.503356	-0.478224	-0.473408	0.374109	-0.449044	-0.515059	0.436887	-0.454891	-0.494496	0.491235	-0.454754	0.44619	-0.490477	0.474854	-0.429584	-0.443841	0.561482	-0.416652	0.467326	0.4809	-0.299293	0.480163	-0.447941
-0.435446	0.493632	0.469959	0.396892	0.444433	-0.456224	0.480494	-0.468881	-0.43594	-0.424949	-0.494466	-0.489298	0.367787	-0.458945	-0.432903	0.473287	-0.523308	-0.386817	0.425636	-0.432961	0.361601	-0.464957	0.531671	-0.386447	-0.449815	0.454031	-0.431737	0.50126	0.521889	-0.535755	0.478133	-0.519932
-0.477014	0.484076	0.397268	0.421238	0.39641	-0.380671	0.442856	-0.423839	-0.406933	-0.433738	-0.45484	-0.374513	0.486042	-0.388474	-0.435653	0.409973	-0.483197	-0.507786	0.527547	-0.367006	0.379665	-0.495319	0.446818	-0.390359	-0.479529	0.478655	-0.441308	0.495957	0.513006	-0.411544	0.482458	-0.375585
-0.468738	0.426034	0.527208	0.421829	0.416571	-0.479837	0.383674	-0.493412	-0.450633	-0.487862	-0.518053	-0.486953	0.381475	-0.477341	-0.496578	0.471645	-0.524736	-0.395461	0.50966	-0.473398	0.362238	-0.497379	0.451984	-0.426323	-0.446784	0.529069	-0.486312	0.451873	0.415333	-0.296682	0.459653	-0.436239
-0.531086	0.39331	0.532694	0.439125	0.42907	-0.451787	0.410776	-0.439046	-0.482814	-0.439586	-0.453483	-0.394202	0.518593	-0.521196	-0.480786	0.482684	-0.424036	-0.540257	0.402632	-0.423212	0.554812	-0.450163	0.49227	-0.439867	-0.512288	0.410578	-0.480969	0.511684	0.449712	-0.418863	0.489592	-0.432345
-0.430461	0.447929	0.389364	0.538572	0.464311	-0.519032	0.293661	-0.439013	-0.46274	-0.419503	-0.492693	-0.353194	0.483848	-0.49885	-0.405862	0.452654	-0.428977	-0.405757	0.477203	-0.373525	0.456357	-0.42429	0.439598	-0.453524	-0.408277	0.361138	-0.507625	0.508661	0.494934	-0.498972	0.429989	-0.482047
-0.397005	0.479294	0.382592	0.448176	0.488653	-0.426687	0.342629	-0.426141	-0.496215	-0.534752	-0.508097	-0.49474	0.394977	-0.453496	-0.500258	0.256178	-0.402731	-0.365147	0.542207	-0.371766	0.330452	-0.469546	0.480287	-0.47231	-0.38623	0.552207	-0.487076	0.424966	0.491049	-0.486935	0.433357	-0.445062
-0.497704	0.424278	0.511961	0.499216	0.426544	-0.445798	0.405692	-0.493796	-0.480631	-0.424093	-0.489236	-0.392122	0.501245	-0.417272	-0.489281	0.495549	-0.417874	-0.513065	0.387322	-0.477561	0.40938	-0.453858	0.497597	-0.461324	-0.423062	0.429235	-0.409382	0.40933	0.437549	-0.433807	0.509521	-0.438872
-0.439345	0.53654	0.404359	0.472079	0.422472	-0.443449	0.519685	-0.472182	-0.387842	-0.470389	-0.449881	-0.52999	0.462637	-0.404281	-0.467872	0.334637	-0.477197	-0.436443	0.461091	-0.485531	0.253068	-0.479532	0.529719	-0.450068	-0.522262	0.448398	-0.393696	0.396634	0.439216	-0.40779	0.433134	-0.391762
-0.48473	0.466498	0.48535	0.444429	0.528498	-0.476221	0.484781	-0.426901	-0.450646	-0.433026	-0.443476	-0.39898	0.54293	-0.406782	-0.45927	0.379147	-0.521262	-0.375161	0.486625	-0.450627	0.458098	-0.459326	0.470488	-0.451995	-0.447042	0.351348	-0.474274	0.468596	0.444088	-0.437318	0.432751	-0.457698
-0.433628	0.468744	0.500701	0.409964	0.505768	-0.440947	0.450045	-0.520717	-0.407456	-0.438358	-0.437253	-0.465967	0.521849	-0.443262	-0.397918	0.299627	-0.510135	-0.469344	0.462185	-0.518016	0.458106	-0.482857	0.477394	-0.381676	-0.529716	0.404583	-0.449026	0.436639	0.535147	-0.330266	0.482709	-0.522107
-0.511705	0.297158	0.395177	0.524842	0.519253	-0.533506	0.409252	-0.4074	-0.330553	-0.439155	-0.526558	-0.406391	0.406053	-0.412311	-0.530744	0.418076	-0.396854	-0.503344	0.503725	-0.472529	0.484434	-0.541422	0.420669	-0.349397	-0.34224	0.190874	-0.510934	0.449517	0.387653	-0.256062	0.472722	-0.441732
-0.53112	0.447535	0.431861	0.456747	0.448346	-0.420636	0.49467	-0.522899	-0.445644	-0.464832	-0.485324	-0.532813	0.450089	-0.483899	-0.491236	0.364941	-0.495933	-0.444696	0.525279	-0.530668	0.35889	-0.521825	0.431719	-0.436944	-0.423596	0.495431	-0.422975	0.544593	0.409461	-0.457309	0.467797	-0.47841
-0.436527	0.481746	0.480779	0.425955	0.464197	-0.520026	0.556297	-0.492003	-0.548099	-0.537433	-0.484284	-0.477247	0.396997	-0.430669	-0.476307	0.362426	-0.522644	-0.40115	0.481675	-0.43161	0.435047	-0.465851	0.505768	-0.436771	-0.448584	0.453458	-0.540859	0.425713	0.491365	-0.377409	0.489812	-0.374381
-0.467928	0.529502	0.522762	0.459235	0.476176	-0.449633	0.541926	-0.474264	-0.486252	-0.42847	-0.442292	-0.432983	0.428431	-0.443446	-0.482624	0.34523	-0.504163	-0.439211	0.528206	-0.416832	0.486446	-0.453233	0.528697	-0.447561	-0.423499	0.486418	-0.416958	0.495914	0.458086	-0.347369	0.461319	-0.415909
-0.405488	0.527548	0.516859	0.461658	0.478555	-0.426641	0.485927	-0.387352	-0.427315	-0.444014	-0.513687	-0.515625	0.464777	-0.389061	-0.342935	0.378891	-0.424747	-0.44247	0.541426	-0.445926	0.396588	-0.423606	0.465957	-0.545281	-0.495342	0.414712	-0.50937	0.470166	0.483043	-0.430914	0.440832	-0.544263
-0.478519	0.46224	0.403483	0.490134	0.468598	-0.343356	0.484599	-0.397222	-0.512603	-0.45575	-0.419995	-0.510556	0.526803	-0.449087	-0.524917	0.318612	-0.447085	-0.51164	0.47263	-0.450955	0.326469	-0.432589	0.457876	-0.433744	-0.467418	0.409042	-0.447666	0.440534	0.484479	-0.454311	0.428403	-0.394935
-0.42296	0.448628	0.528432	0.548985	0.440307	-0.436849	0.449345	-0.449939	-0.463909	-0.414549	-0.424104	-0.458752	0.457841	-0.516176	-0.425859	0.477173	-0.509309	-0.445782	0.457811	-0.470247	0.505283	-0.45422	0.511987	-0.392551	-0.459617	0.346479	-0.429027	0.509809	0.459604	-0.481179	0.463316	-0.466002
-0.456479	0.504612	0.466301	0.526749	0.410548	-0.517484	0.535784	-0.433461	-0.503844	-0.478049	-0.476411	-0.455802	0.492597	-0.411254	-0.456906	0.324844	-0.443185	-0.512765	0.535208	-0.479051	0.294205	-0.476334	0.409309	-0.412896	-0.455683	0.384006	-0.487556	0.499588	0.512668	-0.524949	0.415702	-0.545482
-0.454424	0.491754	0.365903	0.506357	0.470492	-0.462572	0.341925	-0.480756	-0.447819	-0.411096	-0.458907	-0.416417	0.37884	-0.411782	-0.426833	0.418783	-0.369703	-0.437657	0.435778	-0.47555	0.372251	-0.499285	0.511983	-0.434277	-0.375453	0.331197	-0.447761	0.455364	0.497687	-0.496972	0.496508	-0.48419
-0.336304	0.346255	0.383889	0.487023	0.459121	-0.468846	0.362528	-0.370952	-0.367204	-0.380586	-0.413424	-0.485758	0.50557	-0.42033	-0.481086	0.401132	-0.450935	-0.475556	0.438711	-0.409638	0.500443	-0.367222	0.384026	-0.349631	-0.475579	0.525866	-0.452088	0.455057	0.434321	-0.394685	0.333068	-0.418842
-0.389208	0.379168	0.468633	0.400272	0.379155	-0.376314	0.412937	-0.49874	-0.501925	-0.387943	-0.506482	-0.463107	0.441454	-0.391377	-0.403201	0.458329	-0.383468	-0.422537	0.448957	-0.493713	0.534367	-0.470144	0.486453	-0.371598	-0.459647	0.474241	-0.480015	0.437331	0.46641	-0.351874	0.446457	-0.519763
-0.526179	0.447581	0.420836	0.511566	0.515312	-0.490672	0.407382	-0.428127	-0.416301	-0.387286	-0.388171	-0.439852	0.478116	-0.425864	-0.517029	0.478559	-0.411337	-0.524998	0.437141	-0.392012	0.45649	-0.404607	0.385595	-0.490661	-0.443185	0.47026	-0.489755	0.513563	0.397274	-0.539197	0.443842	-0.529265
-0.428356	0.461239	0.485281	0.427446	0.507385	-0.426744	0.446675	-0.373912	-0.375423	-0.435768	-0.479828	-0.442921	0.509004	-0.494374	-0.46825	0.459538	-0.485773	-0.435804	0.475896	-0.392311	0.557852	-0.438192	0.476549	-0.429098	-0.481966	0.43902	-0.417919	0.424849	0.416834	-0.488461	0.478535	-0.415078
-0.438836	0.465672	0.439263	0.490681	0.431463	-0.451504	0.398776	-0.426606	-0.42106	-0.474763	-0.544535	-0.54695	0.541335	-0.490046	-0.43799	0.336557	-0.528419	-0.469609	0.501401	-0.400816	0.295478	-0.414249	0.422743	-0.530376	-0.52918	0.29425	-0.425648	0.443616	0.455157	-0.552044	0.436547	-0.368749
-0.466891	0.466372	0.418302	0.479481	0.530235	-0.511435	0.407241	-0.543713	-0.42862	-0.470669	-0.443913	-0.468916	0.455829	-0.488958	-0.443244	0.382701	-0.469422	-0.471865	0.496118	-0.448957	0.474012	-0.510315	0.43405	-0.522817	-0.511412	0.504682	-0.463457	0.466911	0.445351	-0.444224	0.48915	-0.420284
-0.461468	0.50773	0.469861	0.476543	0.461138	-0.431914	0.463458	-0.478349	-0.412177	-0.496394	-0.50031	-0.55299	0.493091	-0.443679	-0.438808	0.435406	-0.526551	-0.48505	0.553526	-0.528884	0.284141	-0.472249	0.445418	-0.492904	-0.376703	0.407496	-0.432548	0.512267	0.533302	-0.418421	0.414815	-0.378344
-0.459711	0.512188	0.484202	0.48212	0.461836	-0.449793	0.509215	-0.376917	-0.459917	-0.466961	-0.499789	-0.441818	0.443134	-0.384566	-0.37398	0.44383	-0.420606	-0.490403	0.429118	-0.337982	0.264782	-0.45716	0.359924	-0.537119	-0.443127	0.583362	-0.455145	0.49085	0.381882	-0.522457	0.36092	-0.466704
-0.50096	0.408606	0.399796	0.466163	0.445882	-0.452588	0.374262	-0.487393	-0.429332	-0.432348	-0.497304	-0.459538	0.500801	-0.435273	-0.41477	0.440418	-0.453122	-0.465468	0.427828	-0.471796	0.385794	-0.487813	0.461108	-0.407186	-0.485623	0.49032	-0.514948	0.399454	0.472336	-0.406896	0.422679	-0.482329
-0.430027	0.511829	0.50019	0.524983	0.439138	-0.369581	0.490274	-0.470305	-0.460922	-0.527489	-0.511779	-0.452633	0.486562	-0.404163	-0.429197	0.403916	-0.405751	-0.46043	0.538689	-0.424043	0.434917	-0.434078	0.516544	-0.501461	-0.481745	0.363966	-0.408191	0.465448	0.480995	-0.457504	0.499954	-0.509733
-0.322331	0.328798	0.41656	0.423484	0.335772	-0.367458	0.136045	-0.310443	-0.364977	-0.409555	-0.32738	-0.413057	0.412357	-0.383086	-0.510321	0.494764	-0.358885	-0.391869	0.263214	-0.244619	0.56635	-0.409997	0.351185	-0.438655	-0.350685	0.419717	-0.380795	0.42952	0.308612	-0.327984	0.365654	-0.46992
-0.474574	0.477598	0.366468	0.363221	0.451428	-0.382034	0.425201	-0.36173	-0.409066	-0.296011	-0.429873	-0.347671	0.366442	-0.356973	-0.331732	0.508728	-0.465432	-0.327934	0.396735	-0.46149	0.352736	-0.443977	0.333773	-0.453074	-0.439488	0.529652	-0.475371	0.335618	0.474127	-0.205411	0.50342	-0.456717
-0.488029	0.417959	0.406292	0.472904	0.490614	-0.416306	0.448648	-0.432811	-0.534837	-0.479779	-0.458288	-0.424931	0.4799	-0.433349	-0.485454	0.380393	-0.518784	-0.545345	0.507923	-0.413143	0.28528	-0.494807	0.360455	-0.468154	-0.472444	0.377498	-0.499649	0.510546	0.520897	-0.387553	0.417888	-0.478776
-0.432367	0.529076	0.345871	0.515342	0.482394	-0.472357	0.329299	-0.492193	-0.426508	-0.484423	-0.519372	-0.456048	0.425642	-0.436306	-0.477807	0.458949	-0.511963	-0.488322	0.424885	-0.390985	0.498622	-0.512242	0.471209	-0.449936	-0.483428	0.501822	-0.381188	0.402983	0.403274	-0.486869	0.403794	-0.421962
-0.411676	0.437987	0.447772	0.394518	0.523897	-0.517594	0.469885	-0.360514	-0.446642	-0.42493	-0.494289	-0.387082	0.34695	-0.385597	-0.462522	0.535477	-0.428644	-0.293758	0.487244	-0.413736	0.340749	-0.45776	0.481567	-0.523357	-0.339119	0.480802	-0.520466	0.455354	0.477336	-0.449937	0.370281	-0.413554
-0.528639	0.537594	0.460311	0.488156	0.428624	-0.410667	0.502838	-0.503955	-0.48994	-0.529393	-0.506122	-0.457218	0.391401	-0.50847	-0.42928	0.304801	-0.453119	-0.431317	0.418833	-0.453837	0.354418	-0.449343	0.494596	-0.432748	-0.500317	0.422393	-0.441392	0.514756	0.412997	-0.550305	0.480096	-0.413335
-0.462702	0.512893	0.413527	0.460497	0.506061	-0.481252	0.429988	-0.413003	-0.497264	-0.395571	-0.474877	-0.493329	0.477425	-0.531072	-0.374817	0.374474	-0.432376	-0.488682	0.535695	-0.415026	0.450502	-0.476127	0.452842	-0.472836	-0.464725	0.445628	-0.51559	0.427723	0.464288	-0.425044	0.434216	-0.498989
-0.382714	0.455129	0.394266	0.451603	0.423711	-0.427018	0.409931	-0.383399	-0.418988	-0.448027	-0.377642	-0.397542	0.481204	-0.452285	-0.384273	0.55206	-0.356966	-0.514979	0.468675	-0.464644	0.417637	-0.378752	0.450366	-0.455843	-0.402857	0.547057	-0.426768	0.400451	0.484566	-0.377779	0.489144	-0.464663
-0.42646	0.498836	0.504132	0.524294	0.486772	-0.397898	0.381872	-0.466664	-0.46457	-0.414388	-0.49735	-0.516548	0.543306	-0.467334	-0.435774	0.483837	-0.464706	-0.407166	0.498103	-0.415542	0.458809	-0.372647	0.457609	-0.409291	-0.502098	0.294871	-0.506151	0.406679	0.500481	-0.416327	0.427057	-0.477816
